year    month   day   hour  minute  B_enl V_enl   n_enl       T_enl
[year] [month] [day] [hour][minute] [nT]  [km/s]  [cm-3]      [kK]
2020   12       14     0   5    0.9898   363.3    5.636      18.070
2020   12       14     0  14    0.9923   363.0    5.663      18.083
2020   12       14     0  23    0.9948   362.7    5.690      18.097
2020   12       14     0  31    0.9974   362.3    5.718      18.110
2020   12       14     0  40    0.9999   362.0    5.746      18.125
2020   12       14     0  49    1.0025   361.7    5.774      18.140
2020   12       14     0  58    1.0051   361.4    5.802      18.155
2020   12       14     1   7    1.0077   361.1    5.831      18.170
2020   12       14     1  16    1.0104   360.8    5.860      18.186
2020   12       14     1  24    1.0131   360.5    5.889      18.203
2020   12       14     1  33    1.0158   360.1    5.918      18.219
2020   12       14     1  42    1.0186   359.8    5.948      18.237
2020   12       14     1  51    1.0213   359.5    5.978      18.254
2020   12       14     2   0    1.0242   359.3    6.008      18.272
2020   12       14     2   8    1.0270   359.0    6.038      18.291
2020   12       14     2  17    1.0299   358.7    6.069      18.310
2020   12       14     2  26    1.0328   358.4    6.099      18.329
2020   12       14     2  35    1.0357   358.1    6.131      18.349
2020   12       14     2  44    1.0387   357.8    6.162      18.369
2020   12       14     2  52    1.0417   357.5    6.194      18.390
2020   12       14     3   1    1.0447   357.2    6.227      18.412
2020   12       14     3  10    1.0478   357.0    6.259      18.434
2020   12       14     3  19    1.0509   356.7    6.292      18.457
2020   12       14     3  28    1.0541   356.4    6.326      18.481
2020   12       14     3  37    1.0573   356.1    6.360      18.506
2020   12       14     3  45    1.0606   355.9    6.394      18.532
2020   12       14     3  54    1.0639   355.6    6.429      18.559
2020   12       14     4   3    1.0673   355.3    6.465      18.587
2020   12       14     4  12    1.0707   355.1    6.500      18.617
2020   12       14     4  21    1.0742   354.8    6.536      18.648
2020   12       14     4  29    1.0776   354.6    6.572      18.681
2020   12       14     4  38    1.0812   354.3    6.609      18.714
2020   12       14     4  47    1.0848   354.1    6.645      18.750
2020   12       14     4  56    1.0884   353.9    6.681      18.786
2020   12       14     5   5    1.0920   353.6    6.718      18.824
2020   12       14     5  14    1.0957   353.4    6.754      18.862
2020   12       14     5  22    1.0994   353.1    6.791      18.901
2020   12       14     5  31    1.1031   352.9    6.828      18.939
2020   12       14     5  40    1.1069   352.7    6.864      18.977
2020   12       14     5  49    1.1106   352.4    6.901      19.015
2020   12       14     5  58    1.1144   352.2    6.938      19.052
2020   12       14     6   7    1.1182   352.0    6.975      19.089
2020   12       14     6  15    1.1220   351.7    7.013      19.126
2020   12       14     6  24    1.1259   351.5    7.050      19.162
2020   12       14     6  33    1.1297   351.3    7.088      19.198
2020   12       14     6  42    1.1337   351.1    7.126      19.234
2020   12       14     6  51    1.1376   350.8    7.164      19.270
2020   12       14     7   0    1.1415   350.6    7.203      19.306
2020   12       14     7   8    1.1455   350.4    7.242      19.342
2020   12       14     7  17    1.1495   350.2    7.281      19.378
2020   12       14     7  26    1.1536   349.9    7.321      19.414
2020   12       14     7  35    1.1577   349.7    7.361      19.451
2020   12       14     7  44    1.1618   349.5    7.402      19.488
2020   12       14     7  52    1.1660   349.3    7.443      19.525
2020   12       14     8   1    1.1702   349.1    7.484      19.563
2020   12       14     8  10    1.1744   348.9    7.526      19.601
2020   12       14     8  19    1.1787   348.7    7.568      19.639
2020   12       14     8  28    1.1830   348.5    7.611      19.678
2020   12       14     8  37    1.1873   348.3    7.654      19.718
2020   12       14     8  45    1.1917   348.1    7.698      19.758
2020   12       14     8  54    1.1961   347.9    7.742      19.799
2020   12       14     9   3    1.2005   347.7    7.786      19.840
2020   12       14     9  12    1.2049   347.6    7.830      19.883
2020   12       14     9  21    1.2093   347.4    7.875      19.926
2020   12       14     9  29    1.2138   347.2    7.920      19.970
2020   12       14     9  38    1.2182   347.1    7.966      20.015
2020   12       14     9  47    1.2227   346.9    8.011      20.061
2020   12       14     9  56    1.2271   346.8    8.057      20.108
2020   12       14    10   5    1.2316   346.6    8.103      20.156
2020   12       14    10  14    1.2360   346.5    8.149      20.206
2020   12       14    10  22    1.2405   346.4    8.195      20.256
2020   12       14    10  31    1.2450   346.2    8.242      20.308
2020   12       14    10  40    1.2496   346.1    8.289      20.362
2020   12       14    10  49    1.2541   346.0    8.337      20.417
2020   12       14    10  58    1.2587   345.9    8.384      20.473
2020   12       14    11   6    1.2633   345.8    8.433      20.531
2020   12       14    11  15    1.2680   345.7    8.482      20.591
2020   12       14    11  24    1.2727   345.6    8.531      20.653
2020   12       14    11  33    1.2774   345.5    8.581      20.717
2020   12       14    11  42    1.2822   345.4    8.632      20.784
2020   12       14    11  50    1.2870   345.4    8.683      20.852
2020   12       14    11  59    1.2918   345.3    8.735      20.923
2020   12       14    12   8    1.2967   345.2    8.787      20.998
2020   12       14    12  17    1.3016   345.2    8.840      21.076
2020   12       14    12  26    1.3066   345.1    8.893      21.157
2020   12       14    12  35    1.3116   345.1    8.946      21.240
2020   12       14    12  43    1.3165   345.0    8.999      21.324
