year    month   day   hour  minute  B_enl V_enl   n_enl       T_enl
[year] [month] [day] [hour][minute] [nT]  [km/s]  [cm-3]      [kK]
2022    7       31     0   2    6.4697   410.6    9.549      42.748
2022    7       31     0   8    6.4771   410.8    9.547      42.808
2022    7       31     0  14    6.4844   411.0    9.544      42.868
2022    7       31     0  20    6.4916   411.2    9.542      42.927
2022    7       31     0  26    6.4989   411.4    9.540      42.986
2022    7       31     0  32    6.5061   411.6    9.537      43.044
2022    7       31     0  38    6.5133   411.7    9.535      43.102
2022    7       31     0  44    6.5206   411.9    9.533      43.161
2022    7       31     0  51    6.5277   412.1    9.531      43.218
2022    7       31     0  57    6.5349   412.3    9.529      43.277
2022    7       31     1   3    6.5421   412.5    9.527      43.334
2022    7       31     1   9    6.5493   412.6    9.526      43.393
2022    7       31     1  15    6.5564   412.8    9.525      43.451
2022    7       31     1  21    6.5636   413.0    9.524      43.510
2022    7       31     1  27    6.5708   413.2    9.524      43.569
2022    7       31     1  33    6.5779   413.4    9.523      43.629
2022    7       31     1  39    6.5851   413.6    9.524      43.690
2022    7       31     1  45    6.5923   413.7    9.524      43.751
2022    7       31     1  51    6.5994   413.9    9.525      43.812
2022    7       31     1  57    6.6066   414.1    9.526      43.875
2022    7       31     2   3    6.6137   414.3    9.528      43.938
2022    7       31     2   9    6.6209   414.5    9.531      44.002
2022    7       31     2  16    6.6280   414.7    9.533      44.066
2022    7       31     2  22    6.6352   414.9    9.536      44.132
2022    7       31     2  28    6.6423   415.0    9.540      44.198
2022    7       31     2  34    6.6494   415.2    9.544      44.267
2022    7       31     2  40    6.6565   415.4    9.549      44.337
2022    7       31     2  46    6.6636   415.6    9.554      44.407
2022    7       31     2  52    6.6707   415.8    9.559      44.478
2022    7       31     2  58    6.6778   416.0    9.565      44.551
2022    7       31     3   4    6.6849   416.2    9.571      44.625
2022    7       31     3  10    6.6920   416.4    9.578      44.701
2022    7       31     3  16    6.6990   416.6    9.585      44.779
2022    7       31     3  22    6.7061   416.8    9.592      44.860
2022    7       31     3  28    6.7132   417.0    9.600      44.943
2022    7       31     3  34    6.7204   417.2    9.607      45.029
2022    7       31     3  40    6.7275   417.4    9.615      45.117
2022    7       31     3  47    6.7347   417.6    9.623      45.207
2022    7       31     3  53    6.7419   417.8    9.631      45.299
2022    7       31     3  59    6.7491   418.0    9.640      45.391
2022    7       31     4   5    6.7565   418.2    9.648      45.484
2022    7       31     4  11    6.7638   418.5    9.658      45.577
2022    7       31     4  17    6.7713   418.7    9.668      45.671
2022    7       31     4  23    6.7790   418.9    9.678      45.768
2022    7       31     4  29    6.7867   419.1    9.689      45.865
2022    7       31     4  35    6.7946   419.3    9.701      45.967
2022    7       31     4  41    6.8027   419.5    9.714      46.069
2022    7       31     4  47    6.8110   419.7    9.727      46.174
2022    7       31     4  53    6.8196   420.0    9.742      46.282
2022    7       31     4  59    6.8284   420.2    9.758      46.395
2022    7       31     5   5    6.8373   420.4    9.774      46.513
2022    7       31     5  11    6.8465   420.7    9.792      46.637
2022    7       31     5  17    6.8558   421.0    9.810      46.765
2022    7       31     5  24    6.8654   421.2    9.829      46.896
2022    7       31     5  30    6.8752   421.5    9.849      47.029
2022    7       31     5  36    6.8851   421.8    9.869      47.170
2022    7       31     5  42    6.8949   422.1    9.889      47.317
2022    7       31     5  48    6.9048   422.4    9.909      47.471
2022    7       31     5  54    6.9144   422.7    9.928      47.628
2022    7       31     6   0    6.9239   423.1    9.946      47.788
2022    7       31     6   6    6.9329   423.4    9.962      47.953
2022    7       31     6  12    6.9417   423.8    9.976      48.122
2022    7       31     6  18    6.9499   424.2    9.988      48.286
2022    7       31     6  24    6.9577   424.5    9.999      48.446
2022    7       31     6  30    6.9651   424.9   10.007      48.598
2022    7       31     6  36    6.9721   425.3   10.013      48.746
2022    7       31     6  43    6.9786   425.6   10.017      48.887
2022    7       31     6  49    6.9848   426.0   10.020      49.025
2022    7       31     6  55    6.9905   426.4   10.020      49.156
2022    7       31     7   1    6.9960   426.7   10.019      49.283
2022    7       31     7   7    7.0011   427.1   10.017      49.405
2022    7       31     7  13    7.0061   427.5   10.013      49.523
2022    7       31     7  19    7.0108   427.8   10.007      49.637
2022    7       31     7  25    7.0153   428.2   10.001      49.747
2022    7       31     7  31    7.0197   428.5    9.993      49.853
2022    7       31     7  37    7.0240   428.9    9.985      49.958
2022    7       31     7  43    7.0282   429.2    9.975      50.058
2022    7       31     7  49    7.0323   429.6    9.965      50.157
2022    7       31     7  55    7.0362   430.0    9.954      50.253
2022    7       31     8   2    7.0402   430.3    9.942      50.347
2022    7       31     8   8    7.0441   430.7    9.930      50.440
2022    7       31     8  14    7.0480   431.0    9.917      50.531
2022    7       31     8  20    7.0518   431.4    9.904      50.619
2022    7       31     8  26    7.0556   431.7    9.890      50.707
2022    7       31     8  32    7.0593   432.1    9.876      50.793
2022    7       31     8  38    7.0630   432.4    9.862      50.879
2022    7       31     8  44    7.0667   432.8    9.848      50.962
2022    7       31     8  50    7.0704   433.1    9.833      51.045
2022    7       31     8  56    7.0740   433.5    9.818      51.127
2022    7       31     9   2    7.0776   433.8    9.803      51.208
2022    7       31     9   8    7.0811   434.2    9.787      51.287
2022    7       31     9  14    7.0846   434.5    9.772      51.366
2022    7       31     9  20    7.0880   434.9    9.756      51.444
2022    7       31     9  27    7.0914   435.2    9.741      51.521
2022    7       31     9  33    7.0947   435.6    9.725      51.596
2022    7       31     9  39    7.0980   435.9    9.710      51.672
2022    7       31     9  45    7.1012   436.2    9.694      51.746
2022    7       31     9  51    7.1044   436.6    9.679      51.820
2022    7       31     9  57    7.1075   436.9    9.663      51.893
2022    7       31    10   3    7.1105   437.3    9.647      51.965
2022    7       31    10   9    7.1135   437.6    9.632      52.036
2022    7       31    10  15    7.1165   438.0    9.616      52.107
2022    7       31    10  21    7.1194   438.3    9.601      52.176
2022    7       31    10  27    7.1222   438.7    9.585      52.244
2022    7       31    10  33    7.1250   439.0    9.570      52.311
2022    7       31    10  39    7.1279   439.3    9.555      52.378
2022    7       31    10  45    7.1306   439.7    9.540      52.443
2022    7       31    10  51    7.1334   440.0    9.526      52.507
2022    7       31    10  57    7.1361   440.3    9.512      52.571
2022    7       31    11   4    7.1390   440.7    9.498      52.633
2022    7       31    11  10    7.1418   441.0    9.485      52.695
